GAME_DATE,TEAM_NAME,MATCHUP,WIN,PTS,IS_HOME
2022-04-01,Washington Wizards,WAS vs. DAL,1,135,1
2022-04-01,College Park Skyhawks,CPS @ GRG,1,118,0
2022-04-01,Boston Celtics,BOS vs. IND,1,128,1
2022-04-01,Phoenix Suns,PHX @ MEM,0,114,0
2022-04-01,San Antonio Spurs,SAS vs. POR,1,130,1
2022-04-01,Oklahoma City Thunder,OKC vs. DET,0,101,1
2022-04-01,Long Island Nets,LIN @ CCG,0,77,0
2022-04-01,Texas Legends,TEX @ SLC,1,103,0
2022-04-01,Dallas Mavericks,DAL @ WAS,0,103,0
2022-04-01,Houston Rockets,HOU vs. SAC,0,117,1
2022-04-01,Orlando Magic,ORL vs. TOR,0,89,1
2022-04-01,Austin Spurs,AUS vs. SCW,0,112,1
2022-04-01,Milwaukee Bucks,MIL vs. LAC,0,119,1
2022-04-01,Detroit Pistons,DET @ OKC,1,110,0
2022-04-01,Denver Nuggets,DEN vs. MIN,0,130,1
2022-04-01,Sacramento Kings,SAC @ HOU,1,122,0
2022-04-01,Los Angeles Lakers,LAL vs. NOP,0,111,1
2022-04-01,Wisconsin Herd,WIS @ DEL,0,110,0
2022-04-01,Grand Rapids Gold,GRG vs. CPS,0,115,1
2022-04-01,Santa Cruz Warriors,SCW @ AUS,1,118,0
2022-04-01,Salt Lake City Stars,SLC vs. TEX,0,91,1
2022-04-01,Oklahoma City Blue,OKL @ IWA,0,114,0
2022-04-01,LA Clippers,LAC @ MIL,1,153,0
2022-04-01,Toronto Raptors,TOR @ ORL,1,102,0
2022-03-31,LA Clippers,LAC @ CHI,0,130,0
2022-03-31,Raptors 905,RAP @ LIN,0,99,0
2022-03-31,Detroit Pistons,DET vs. PHI,1,102,1
2022-03-31,Cleveland Cavaliers,CLE @ ATL,0,107,0
2022-03-31,Iowa Wolves,IWA vs. OKL,1,111,1
2022-03-31,Sioux Falls Skyforce,SXF @ SBL,0,126,0
2022-03-31,Atlanta Hawks,ATL vs. CLE,1,131,1
2022-03-31,Chicago Bulls,CHI vs. LAC,1,135,1
2022-03-31,South Bay Lakers,SBL vs. SXF,1,139,1
2022-03-31,Brooklyn Nets,BKN vs. MIL,0,119,1
2022-03-31,Milwaukee Bucks,MIL @ BKN,1,120,0
2022-03-31,Birmingham Squadron,BIR vs. STO,1,116,1
2022-03-31,Fort Wayne Mad Ants,FWN @ WES,0,110,0
2022-03-31,Cleveland Charge,CLC vs. LAK,0,91,1
2022-03-31,Los Angeles Lakers,LAL @ UTA,0,109,0
2022-03-31,Utah Jazz,UTA vs. LAL,1,122,1
2022-03-31,Long Island Nets,LIN vs. RAP,1,114,1
2022-03-31,Lakeland Magic,LAK @ CLC,1,129,0
2022-03-31,Oklahoma City Blue,OKL @ IWA,0,106,0
2022-03-31,Greensboro Swarm,GBO vs. MNE,0,117,1
2022-03-31,Stockton Kings,STO @ BIR,0,106,0
2022-03-31,Westchester Knicks,WES vs. FWN,1,131,1
2022-03-31,Maine Celtics,MNE @ GBO,1,122,0
2022-03-31,Philadelphia 76ers,PHI @ DET,0,94,0
2022-03-30,Denver Nuggets,DEN @ IND,1,125,0
2022-03-30,Phoenix Suns,PHX @ GSW,1,107,0
2022-03-30,Rio Grande Valley Vipers,RGV vs. ACC,0,98,1
2022-03-30,New Orleans Pelicans,NOP @ POR,1,117,0
2022-03-30,Atlanta Hawks,ATL @ OKC,1,136,0
2022-03-30,Golden State Warriors,GSW vs. PHX,0,103,1
2022-03-30,Orlando Magic,ORL @ WAS,0,110,0
2022-03-30,Charlotte Hornets,CHA @ NYK,1,125,0
2022-03-30,Fort Wayne Mad Ants,FWN vs. CCG,1,130,1
2022-03-30,Sacramento Kings,SAC @ HOU,1,121,0
2022-03-30,Houston Rockets,HOU vs. SAC,0,118,1
2022-03-30,Miami Heat,MIA @ BOS,1,106,0
2022-03-30,Agua Caliente Clippers,ACC @ RGV,1,106,0
2022-03-30,Washington Wizards,WAS vs. ORL,1,127,1
2022-03-30,Portland Trail Blazers,POR vs. NOP,0,107,1
2022-03-30,Toronto Raptors,TOR vs. MIN,1,125,1
2022-03-30,New York Knicks,NYK vs. CHA,0,114,1
2022-03-30,Indiana Pacers,IND vs. DEN,0,118,1
2022-03-30,Minnesota Timberwolves,MIN @ TOR,0,102,0
2022-03-30,Capital City Go-Go,CCG @ FWN,0,121,0
2022-03-30,San Antonio Spurs,SAS vs. MEM,0,111,1
2022-03-30,Dallas Mavericks,DAL @ CLE,1,120,0
2022-03-30,Oklahoma City Thunder,OKC vs. ATL,0,118,1
2022-03-30,Memphis Grizzlies,MEM @ SAS,1,112,0
2022-03-30,Cleveland Cavaliers,CLE vs. DAL,0,112,1
2022-03-30,Boston Celtics,BOS vs. MIA,0,98,1
2022-03-29,College Park Skyhawks,CPS vs. LAK,1,140,1
2022-03-29,Raptors 905,RAP @ GRG,1,111,0
2022-03-29,Philadelphia 76ers,PHI vs. MIL,0,116,1
2022-03-29,Lakeland Magic,LAK @ CPS,0,136,0
2022-03-29,Milwaukee Bucks,MIL @ PHI,1,118,0
2022-03-29,Washington Wizards,WAS vs. CHI,0,94,1
2022-03-29,Cleveland Charge,CLC vs. WES,0,100,1
2022-03-29,Westchester Knicks,WES @ CLC,1,116,0
2022-03-29,Greensboro Swarm,GBO vs. MNE,0,107,1
2022-03-29,Motor City Cruise,MCC @ DEL,1,122,0
2022-03-29,Dallas Mavericks,DAL vs. LAL,1,128,1
2022-03-29,Grand Rapids Gold,GRG vs. RAP,0,103,1
2022-03-29,Iowa Wolves,IWA vs. BIR,0,106,1
2022-03-29,Delaware Blue Coats,DEL vs. MCC,0,111,1
2022-03-29,Stockton Kings,STO @ MHU,0,115,0
2022-03-29,LA Clippers,LAC vs. UTA,1,121,1
2022-03-29,Memphis Hustle,MHU vs. STO,1,123,1
2022-03-29,Santa Cruz Warriors,SCW @ SLC,1,118,0
2022-03-29,Birmingham Squadron,BIR @ IWA,1,114,0
2022-03-29,Utah Jazz,UTA @ LAC,0,115,0
2022-03-29,Maine Celtics,MNE @ GBO,1,144,0
2022-03-29,Detroit Pistons,DET @ BKN,0,123,0
2022-03-29,Salt Lake City Stars,SLC vs. SCW,0,115,1
2022-03-29,Brooklyn Nets,BKN vs. DET,1,130,1
2022-03-29,Los Angeles Lakers,LAL @ DAL,0,110,0
2022-03-29,Chicago Bulls,CHI @ WAS,1,107,0
2022-03-29,Windy City Bulls,WCB @ LIN,0,105,0
2022-03-29,Long Island Nets,LIN vs. WCB,1,116,1
2022-03-28,Orlando Magic,ORL @ CLE,0,101,0
2022-03-28,South Bay Lakers,SBL vs. ACC,0,106,1
2022-03-28,New York Knicks,NYK vs. CHI,1,109,1
2022-03-28,Indiana Pacers,IND vs. ATL,0,123,1
2022-03-28,Denver Nuggets,DEN @ CHA,1,113,0
2022-03-28,Agua Caliente Clippers,ACC @ SBL,1,109,0
2022-03-28,Miami Heat,MIA vs. SAC,1,123,1
2022-03-28,Golden State Warriors,GSW @ MEM,0,95,0
2022-03-28,Houston Rockets,HOU vs. SAS,0,120,1
2022-03-28,Memphis Grizzlies,MEM vs. GSW,1,123,1
2022-03-28,Atlanta Hawks,ATL @ IND,1,132,0
2022-03-28,Boston Celtics,BOS @ TOR,0,112,0
2022-03-28,Sacramento Kings,SAC @ MIA,0,100,0
2022-03-28,Toronto Raptors,TOR vs. BOS,1,115,1
2022-03-28,Chicago Bulls,CHI @ NYK,0,104,0
2022-03-28,Oklahoma City Thunder,OKC @ POR,1,134,0
2022-03-28,Charlotte Hornets,CHA vs. DEN,0,109,1
2022-03-28,Portland Trail Blazers,POR vs. OKC,0,131,1
2022-03-28,Rio Grande Valley Vipers,RGV @ MHU,1,128,0
2022-03-28,San Antonio Spurs,SAS @ HOU,1,123,0
2022-03-28,Cleveland Cavaliers,CLE vs. ORL,1,107,1
2022-03-28,Memphis Hustle,MHU vs. RGV,0,115,1
2022-03-27,Motor City Cruise,MCC @ DEL,0,118,0
2022-03-27,Delaware Blue Coats,DEL vs. MCC,1,125,1
2022-03-27,Texas Legends,TEX @ BIR,0,97,0
2022-03-27,Phoenix Suns,PHX vs. PHI,1,114,1
2022-03-27,Sioux Falls Skyforce,SXF vs. OKL,0,87,1
2022-03-27,Fort Wayne Mad Ants,FWN @ MNE,0,107,0
2022-03-27,New York Knicks,NYK @ DET,1,104,0
2022-03-27,Windy City Bulls,WCB vs. CPS,0,110,1
2022-03-27,Maine Celtics,MNE vs. FWN,1,110,1
2022-03-27,Brooklyn Nets,BKN vs. CHA,0,110,1
2022-03-27,Agua Caliente Clippers,ACC @ SBL,0,120,0
2022-03-27,Utah Jazz,UTA @ DAL,0,100,0
2022-03-27,Golden State Warriors,GSW @ WAS,0,115,0
2022-03-27,Westchester Knicks,WES @ CLC,1,120,0
2022-03-27,South Bay Lakers,SBL vs. ACC,1,126,1
2022-03-27,Cleveland Charge,CLC vs. WES,0,110,1
2022-03-27,Grand Rapids Gold,GRG @ WIS,1,111,0
2022-03-27,Dallas Mavericks,DAL vs. UTA,1,114,1
2022-03-27,Wisconsin Herd,WIS vs. GRG,0,107,1
2022-03-27,Philadelphia 76ers,PHI @ PHX,0,104,0
2022-03-27,New Orleans Pelicans,NOP vs. LAL,1,116,1
2022-03-27,Birmingham Squadron,BIR vs. TEX,1,127,1
2022-03-27,College Park Skyhawks,CPS @ WCB,1,127,0
2022-03-27,Los Angeles Lakers,LAL @ NOP,0,108,0
2022-03-27,Minnesota Timberwolves,MIN @ BOS,0,112,0
2022-03-27,Detroit Pistons,DET vs. NYK,0,102,1
2022-03-27,Oklahoma City Blue,OKL @ SXF,1,111,0
2022-03-27,Charlotte Hornets,CHA @ BKN,1,119,0
2022-03-27,Boston Celtics,BOS vs. MIN,1,134,1
2022-03-27,Washington Wizards,WAS vs. GSW,1,123,1
2022-03-26,Oklahoma City Thunder,OKC @ DEN,0,107,0
2022-03-26,Sioux Falls Skyforce,SXF vs. OKL,1,117,1
2022-03-26,Chicago Bulls,CHI @ CLE,1,98,0
2022-03-26,Houston Rockets,HOU @ POR,1,115,0
2022-03-26,Santa Cruz Warriors,SCW vs. AUS,1,116,1
2022-03-26,Lakeland Magic,LAK @ CCG,0,103,0
2022-03-26,Toronto Raptors,TOR vs. IND,1,131,1
2022-03-26,Brooklyn Nets,BKN @ MIA,1,110,0
2022-03-26,Cleveland Cavaliers,CLE vs. CHI,0,94,1
2022-03-26,Capital City Go-Go,CCG vs. LAK,1,114,1
2022-03-26,Greensboro Swarm,GBO vs. LIN,1,136,1
2022-03-26,Milwaukee Bucks,MIL @ MEM,0,102,0
2022-03-26,Denver Nuggets,DEN vs. OKC,1,113,1
2022-03-26,Stockton Kings,STO @ RGV,0,99,0
2022-03-26,New Orleans Pelicans,NOP vs. SAS,0,103,1
2022-03-26,Sacramento Kings,SAC @ ORL,1,114,0
2022-03-26,Rio Grande Valley Vipers,RGV vs. STO,1,114,1
2022-03-26,Miami Heat,MIA vs. BKN,0,95,1
2022-03-26,San Antonio Spurs,SAS @ NOP,1,107,0
2022-03-26,Orlando Magic,ORL vs. SAC,0,110,1
2022-03-26,Indiana Pacers,IND @ TOR,0,91,0
2022-03-26,Long Island Nets,LIN @ GBO,0,119,0
2022-03-26,Memphis Grizzlies,MEM vs. MIL,1,127,1
2022-03-26,Oklahoma City Blue,OKL @ SXF,0,106,0
2022-03-26,Austin Spurs,AUS @ SCW,0,112,0
2022-03-26,Portland Trail Blazers,POR vs. HOU,0,98,1
2022-03-25,South Bay Lakers,SBL vs. AUS,1,124,1
2022-03-25,Westchester Knicks,WES @ GBO,0,100,0
2022-03-25,Fort Wayne Mad Ants,FWN vs. MCC,0,111,1
2022-03-25,New York Knicks,NYK @ MIA,1,111,0
2022-03-25,Portland Trail Blazers,POR vs. HOU,0,106,1
2022-03-25,Wisconsin Herd,WIS vs. RAP,0,105,1
2022-03-25,Austin Spurs,AUS @ SBL,0,101,0
2022-03-25,Washington Wizards,WAS @ DET,1,100,0
2022-03-25,Cleveland Charge,CLC @ DEL,0,101,0
2022-03-25,Raptors 905,RAP @ WIS,1,123,0
2022-03-25,College Park Skyhawks,CPS @ WCB,1,123,0
2022-03-25,Atlanta Hawks,ATL vs. GSW,1,121,1
2022-03-25,Miami Heat,MIA vs. NYK,0,103,1
2022-03-25,Texas Legends,TEX vs. MHU,1,121,1
2022-03-25,Iowa Wolves,IWA @ SCW,0,112,0
2022-03-25,Rio Grande Valley Vipers,RGV vs. STO,1,110,1
2022-03-25,Memphis Hustle,MHU @ TEX,0,112,0
2022-03-25,Windy City Bulls,WCB vs. CPS,0,117,1
2022-03-25,LA Clippers,LAC vs. PHI,0,97,1
2022-03-25,Stockton Kings,STO @ RGV,0,100,0
2022-03-25,Delaware Blue Coats,DEL vs. CLC,1,116,1
2022-03-25,Lakeland Magic,LAK @ CCG,0,82,0
2022-03-25,Golden State Warriors,GSW @ ATL,0,110,0
2022-03-25,Greensboro Swarm,GBO vs. WES,1,112,1
2022-03-25,Utah Jazz,UTA @ CHA,0,101,0
2022-03-25,Motor City Cruise,MCC @ FWN,1,113,0
2022-03-25,Capital City Go-Go,CCG vs. LAK,1,120,1
2022-03-25,Minnesota Timberwolves,MIN vs. DAL,1,116,1
2022-03-25,Santa Cruz Warriors,SCW vs. IWA,1,116,1
2022-03-25,Dallas Mavericks,DAL @ MIN,0,95,0
2022-03-25,Philadelphia 76ers,PHI @ LAC,1,122,0
2022-03-25,Houston Rockets,HOU @ POR,1,125,0
2022-03-25,Detroit Pistons,DET vs. WAS,0,97,1
2022-03-25,Charlotte Hornets,CHA vs. UTA,1,107,1
2022-03-24,Phoenix Suns,PHX @ DEN,1,140,0
2022-03-24,Indiana Pacers,IND @ MEM,0,103,0
2022-03-24,Milwaukee Bucks,MIL vs. WAS,1,114,1
2022-03-24,Toronto Raptors,TOR vs. CLE,1,117,1
2022-03-24,Fort Wayne Mad Ants,FWN vs. MCC,1,115,1
2022-03-24,Washington Wizards,WAS @ MIL,0,102,0
2022-03-24,Denver Nuggets,DEN vs. PHX,0,130,1
2022-03-24,New Orleans Pelicans,NOP vs. CHI,1,126,1
2022-03-24,Agua Caliente Clippers,ACC vs. SLC,1,111,1
2022-03-24,Memphis Grizzlies,MEM vs. IND,1,133,1
2022-03-24,Cleveland Cavaliers,CLE @ TOR,0,104,0
2022-03-24,Chicago Bulls,CHI @ NOP,0,109,0
2022-03-24,Salt Lake City Stars,SLC @ ACC,0,108,0
2022-03-24,Motor City Cruise,MCC @ FWN,0,112,0
2022-03-23,Santa Cruz Warriors,SCW vs. IWA,1,111,1
2022-03-23,Phoenix Suns,PHX @ MIN,1,125,0
2022-03-23,Agua Caliente Clippers,ACC vs. AUS,1,125,1
2022-03-23,Boston Celtics,BOS vs. UTA,1,125,1
2022-03-23,Delaware Blue Coats,DEL @ CCG,0,120,0
2022-03-23,Capital City Go-Go,CCG vs. DEL,1,140,1
2022-03-23,Houston Rockets,HOU @ DAL,0,91,0
2022-03-23,Miami Heat,MIA vs. GSW,0,104,1
2022-03-23,Sacramento Kings,SAC @ IND,1,110,0
2022-03-23,Raptors 905,RAP @ WIS,1,130,0
2022-03-23,Indiana Pacers,IND vs. SAC,0,109,1
2022-03-23,Sioux Falls Skyforce,SXF @ BIR,0,95,0
2022-03-23,Charlotte Hornets,CHA vs. NYK,0,106,1
2022-03-23,Orlando Magic,ORL @ OKC,0,102,0
2022-03-23,New York Knicks,NYK @ CHA,1,121,0
2022-03-23,Greensboro Swarm,GBO vs. LAK,1,123,1
2022-03-23,Birmingham Squadron,BIR vs. SXF,1,136,1
2022-03-23,Oklahoma City Thunder,OKC vs. ORL,1,118,1
2022-03-23,Brooklyn Nets,BKN @ MEM,0,120,0
2022-03-23,Dallas Mavericks,DAL vs. HOU,1,110,1
2022-03-23,Oklahoma City Blue,OKL vs. STO,0,118,1
2022-03-23,Windy City Bulls,WCB vs. CLC,1,117,1
2022-03-23,Portland Trail Blazers,POR vs. SAS,0,96,1
2022-03-23,Austin Spurs,AUS @ ACC,0,111,0
2022-03-23,Atlanta Hawks,ATL @ DET,0,101,0
2022-03-23,San Antonio Spurs,SAS @ POR,1,133,0
2022-03-23,Utah Jazz,UTA @ BOS,0,97,0
2022-03-23,Minnesota Timberwolves,MIN vs. PHX,0,116,1
2022-03-23,Philadelphia 76ers,PHI @ LAL,1,126,0
2022-03-23,Cleveland Charge,CLC @ WCB,0,99,0
2022-03-23,Los Angeles Lakers,LAL vs. PHI,0,121,1
2022-03-23,Iowa Wolves,IWA @ SCW,0,102,0
2022-03-23,Memphis Grizzlies,MEM vs. BKN,1,132,1
2022-03-23,Detroit Pistons,DET vs. ATL,1,122,1
2022-03-23,Wisconsin Herd,WIS vs. RAP,0,115,1
2022-03-23,Golden State Warriors,GSW @ MIA,1,118,0
2022-03-23,Lakeland Magic,LAK @ GBO,0,112,0
2022-03-23,Stockton Kings,STO @ OKL,1,121,0
2022-03-22,Sioux Falls Skyforce,SXF @ BIR,1,143,0
2022-03-22,Milwaukee Bucks,MIL vs. CHI,1,126,1
2022-03-22,Golden State Warriors,GSW @ ORL,0,90,0
2022-03-22,College Park Skyhawks,CPS vs. MNE,1,136,1
2022-03-22,Birmingham Squadron,BIR vs. SXF,0,129,1
2022-03-22,Denver Nuggets,DEN vs. LAC,1,127,1
2022-03-22,Atlanta Hawks,ATL @ NYK,1,117,0
2022-03-22,LA Clippers,LAC @ DEN,0,115,0
2022-03-22,Chicago Bulls,CHI @ MIL,0,98,0
2022-03-22,Orlando Magic,ORL vs. GSW,1,94,1
2022-03-22,New York Knicks,NYK vs. ATL,0,111,1
2022-03-22,South Bay Lakers,SBL vs. TEX,0,112,1
2022-03-22,Texas Legends,TEX @ SBL,1,113,0
2022-03-22,Maine Celtics,MNE @ CPS,0,127,0
2022-03-21,Philadelphia 76ers,PHI vs. MIA,1,113,1
2022-03-21,Grand Rapids Gold,GRG @ WES,0,94,0
2022-03-21,Brooklyn Nets,BKN vs. UTA,1,114,1
2022-03-21,Minnesota Timberwolves,MIN @ DAL,0,108,0
2022-03-21,Charlotte Hornets,CHA vs. NOP,1,106,1
2022-03-21,New Orleans Pelicans,NOP @ CHA,0,103,0
2022-03-21,Washington Wizards,WAS @ HOU,0,97,0
2022-03-21,Fort Wayne Mad Ants,FWN vs. LIN,1,100,1
2022-03-21,Toronto Raptors,TOR @ CHI,0,99,0
2022-03-21,Westchester Knicks,WES vs. GRG,1,113,1
2022-03-21,Houston Rockets,HOU vs. WAS,1,115,1
2022-03-21,Cleveland Cavaliers,CLE vs. LAL,0,120,1
2022-03-21,Detroit Pistons,DET vs. POR,0,115,1
2022-03-21,Long Island Nets,LIN @ FWN,0,80,0
2022-03-21,Chicago Bulls,CHI vs. TOR,1,113,1
2022-03-21,Boston Celtics,BOS @ OKC,1,132,0
2022-03-21,Dallas Mavericks,DAL vs. MIN,1,110,1
2022-03-21,Rio Grande Valley Vipers,RGV vs. MHU,0,126,1
2022-03-21,Oklahoma City Thunder,OKC vs. BOS,0,123,1
2022-03-21,Portland Trail Blazers,POR @ DET,1,119,0
2022-03-21,Utah Jazz,UTA @ BKN,0,106,0
2022-03-21,Austin Spurs,AUS @ STO,0,100,0
2022-03-21,Los Angeles Lakers,LAL @ CLE,1,131,0
2022-03-21,Memphis Hustle,MHU @ RGV,1,128,0
2022-03-21,Miami Heat,MIA @ PHI,0,106,0
2022-03-21,Stockton Kings,STO vs. AUS,1,119,1
2022-03-20,Orlando Magic,ORL vs. OKC,1,90,1
2022-03-20,Toronto Raptors,TOR @ PHI,1,93,0
2022-03-20,Texas Legends,TEX @ SBL,1,122,0
2022-03-20,Sioux Falls Skyforce,SXF vs. IWA,0,105,1
2022-03-20,Capital City Go-Go,CCG vs. WIS,1,131,1
2022-03-20,San Antonio Spurs,SAS @ GSW,1,110,0
2022-03-20,New Orleans Pelicans,NOP @ ATL,1,117,0
2022-03-20,College Park Skyhawks,CPS @ CLC,1,118,0
2022-03-20,Long Island Nets,LIN @ FWN,0,108,0
2022-03-20,Oklahoma City Thunder,OKC @ ORL,0,85,0
2022-03-20,South Bay Lakers,SBL vs. TEX,0,110,1
2022-03-20,New York Knicks,NYK vs. UTA,0,93,1
2022-03-20,Atlanta Hawks,ATL vs. NOP,0,112,1
2022-03-20,Phoenix Suns,PHX @ SAC,1,127,0
2022-03-20,Portland Trail Blazers,POR @ IND,0,98,0
2022-03-20,Philadelphia 76ers,PHI vs. TOR,0,88,1
2022-03-20,Boston Celtics,BOS @ DEN,1,124,0
2022-03-20,Sacramento Kings,SAC vs. PHX,0,124,1
2022-03-20,Salt Lake City Stars,SLC @ SCW,1,106,0
2022-03-20,Utah Jazz,UTA @ NYK,1,108,0
2022-03-20,Fort Wayne Mad Ants,FWN vs. LIN,1,116,1
2022-03-20,Denver Nuggets,DEN vs. BOS,0,104,1
2022-03-20,Greensboro Swarm,GBO @ MCC,0,84,0
2022-03-20,Golden State Warriors,GSW vs. SAS,0,108,1
2022-03-20,Windy City Bulls,WCB vs. WES,1,124,1
2022-03-20,Memphis Grizzlies,MEM @ HOU,1,122,0
2022-03-20,Indiana Pacers,IND vs. POR,1,129,1
2022-03-20,Maine Celtics,MNE @ DEL,1,145,0
2022-03-20,Westchester Knicks,WES @ WCB,0,118,0
2022-03-20,Delaware Blue Coats,DEL vs. MNE,0,141,1
2022-03-20,Santa Cruz Warriors,SCW vs. SLC,0,94,1
2022-03-20,Wisconsin Herd,WIS @ CCG,0,100,0
2022-03-20,Iowa Wolves,IWA @ SXF,1,110,0
2022-03-20,Motor City Cruise,MCC vs. GBO,1,125,1
2022-03-20,Cleveland Charge,CLC vs. CPS,0,108,1
2022-03-20,Houston Rockets,HOU vs. MEM,0,98,1
2022-03-19,Memphis Hustle,MHU @ RGV,1,139,0
2022-03-19,Santa Cruz Warriors,SCW vs. ACC,0,108,1
2022-03-19,Stockton Kings,STO vs. AUS,1,101,1
2022-03-19,Charlotte Hornets,CHA vs. DAL,1,129,1
2022-03-19,Agua Caliente Clippers,ACC @ SCW,1,131,0
2022-03-19,Detroit Pistons,DET @ CLE,0,109,0
2022-03-19,Los Angeles Lakers,LAL @ WAS,0,119,0
2022-03-19,Cleveland Cavaliers,CLE vs. DET,1,113,1
2022-03-19,Austin Spurs,AUS @ STO,0,96,0
2022-03-19,Oklahoma City Blue,OKL @ SLC,1,102,0
2022-03-19,Dallas Mavericks,DAL @ CHA,0,108,0
2022-03-19,Washington Wizards,WAS vs. LAL,1,127,1
2022-03-19,Salt Lake City Stars,SLC vs. OKL,0,73,1
2022-03-19,Minnesota Timberwolves,MIN vs. MIL,1,138,1
2022-03-19,Rio Grande Valley Vipers,RGV vs. MHU,0,131,1
2022-03-19,Milwaukee Bucks,MIL @ MIN,0,119,0
2022-03-18,San Antonio Spurs,SAS vs. NOP,0,91,1
2022-03-18,Houston Rockets,HOU vs. IND,0,118,1
2022-03-18,Wisconsin Herd,WIS @ CPS,0,124,0
2022-03-18,Maine Celtics,MNE vs. LAK,0,103,1
2022-03-18,College Park Skyhawks,CPS vs. WIS,1,142,1
2022-03-18,Denver Nuggets,DEN @ CLE,0,116,0
2022-03-18,Delaware Blue Coats,DEL @ GRG,1,112,0
2022-03-18,Grand Rapids Gold,GRG vs. DEL,0,107,1
2022-03-18,Cleveland Cavaliers,CLE vs. DEN,1,119,1
2022-03-18,Boston Celtics,BOS @ SAC,1,126,0
2022-03-18,Los Angeles Lakers,LAL @ TOR,1,128,0
2022-03-18,Portland Trail Blazers,POR @ BKN,0,123,0
2022-03-18,Atlanta Hawks,ATL vs. MEM,1,120,1
2022-03-18,Chicago Bulls,CHI @ PHX,0,102,0
2022-03-18,Washington Wizards,WAS @ NYK,0,97,0
2022-03-18,Greensboro Swarm,GBO vs. CLC,0,104,1
2022-03-18,Memphis Grizzlies,MEM @ ATL,0,105,0
2022-03-18,Sacramento Kings,SAC vs. BOS,0,97,1
2022-03-18,LA Clippers,LAC @ UTA,0,92,0
2022-03-18,Capital City Go-Go,CCG @ MCC,1,140,0
2022-03-18,Miami Heat,MIA vs. OKC,1,120,1
2022-03-18,Indiana Pacers,IND @ HOU,1,121,0
2022-03-18,Lakeland Magic,LAK @ MNE,1,106,0
2022-03-18,Phoenix Suns,PHX vs. CHI,1,129,1
2022-03-18,Utah Jazz,UTA vs. LAC,1,121,1
2022-03-18,New York Knicks,NYK vs. WAS,1,100,1
2022-03-18,New Orleans Pelicans,NOP @ SAS,1,124,0
2022-03-18,Philadelphia 76ers,PHI vs. DAL,1,111,1
2022-03-18,Dallas Mavericks,DAL @ PHI,0,101,0
2022-03-18,Toronto Raptors,TOR vs. LAL,0,123,1
2022-03-18,Cleveland Charge,CLC @ GBO,1,117,0
2022-03-18,Iowa Wolves,IWA vs. SBL,1,125,1
2022-03-18,Oklahoma City Thunder,OKC @ MIA,0,108,0
2022-03-18,South Bay Lakers,SBL @ IWA,0,121,0
2022-03-18,Brooklyn Nets,BKN vs. POR,1,128,1
2022-03-18,Motor City Cruise,MCC vs. CCG,0,133,1
2022-03-17,Austin Spurs,AUS vs. BIR,1,100,1
2022-03-17,Maine Celtics,MNE vs. LAK,1,130,1
2022-03-17,Detroit Pistons,DET @ ORL,1,134,0
2022-03-17,Agua Caliente Clippers,ACC vs. TEX,0,107,1
2022-03-17,Fort Wayne Mad Ants,FWN @ RAP,0,106,0
2022-03-17,Stockton Kings,STO vs. OKL,1,114,1
2022-03-17,Orlando Magic,ORL vs. DET,0,120,1
2022-03-17,Rio Grande Valley Vipers,RGV vs. SXF,1,83,1
2022-03-17,Birmingham Squadron,BIR @ AUS,0,98,0
2022-03-17,Lakeland Magic,LAK @ MNE,0,101,0
2022-03-17,Oklahoma City Blue,OKL @ STO,0,99,0
2022-03-17,Texas Legends,TEX @ ACC,1,114,0
2022-03-17,Sioux Falls Skyforce,SXF @ RGV,0,55,0
2022-03-17,Raptors 905,RAP vs. FWN,1,131,1
2022-03-16,Cleveland Charge,CLC vs. DEL,1,95,1
2022-03-16,Phoenix Suns,PHX @ HOU,1,129,0
2022-03-16,Los Angeles Lakers,LAL @ MIN,0,104,0
2022-03-16,Motor City Cruise,MCC vs. CCG,1,125,1
2022-03-16,Oklahoma City Thunder,OKC @ SAS,0,120,0
2022-03-16,Houston Rockets,HOU vs. PHX,0,112,1
2022-03-16,Delaware Blue Coats,DEL @ CLC,0,84,0
2022-03-16,Cleveland Cavaliers,CLE vs. PHI,0,114,1
2022-03-16,Capital City Go-Go,CCG @ MCC,0,111,0
2022-03-16,Portland Trail Blazers,POR @ NYK,0,98,0
2022-03-16,New York Knicks,NYK vs. POR,1,128,1
2022-03-16,Denver Nuggets,DEN @ WAS,1,127,0
2022-03-16,Long Island Nets,LIN @ WES,0,114,0
2022-03-16,South Bay Lakers,SBL @ IWA,1,114,0
2022-03-16,Chicago Bulls,CHI @ UTA,0,110,0
2022-03-16,Memphis Hustle,MHU vs. SLC,1,124,1
2022-03-16,Windy City Bulls,WCB vs. GBO,1,117,1
2022-03-16,Toronto Raptors,TOR @ LAC,1,103,0
2022-03-16,College Park Skyhawks,CPS vs. WIS,1,131,1
2022-03-16,Minnesota Timberwolves,MIN vs. LAL,1,124,1
2022-03-16,Greensboro Swarm,GBO @ WCB,0,108,0
2022-03-16,Wisconsin Herd,WIS @ CPS,0,124,0
2022-03-16,Sacramento Kings,SAC vs. MIL,0,126,1
2022-03-16,Dallas Mavericks,DAL @ BKN,1,113,0
2022-03-16,Salt Lake City Stars,SLC @ MHU,0,112,0
2022-03-16,LA Clippers,LAC vs. TOR,0,100,1
2022-03-16,Westchester Knicks,WES vs. LIN,1,118,1
2022-03-16,Iowa Wolves,IWA vs. SBL,0,106,1
